id,org,village,block,district_raw,district,state,matched_name,status,lat,lon
p0567,Goonj,Dhabelapada,Banswara,Banswara,Banswara,Rajasthan,,block-centroid,23.4943117551241,74.48403246038208
p0568,Goonj,Chhatrasalpur,Banswara,Banswara,Banswara,Rajasthan,,block-centroid,23.486828864827178,74.47414134355975
p0569,Goonj,Sangaripada,Banswara,Banswara,Banswara,Rajasthan,,block-centroid,23.4273613961769,74.51726357045614
p0570,Goonj,New basti kundala saliya,Banswara,Banswara,Banswara,Rajasthan,,block-centroid,23.438064748831504,74.47772201093883
p0571,Goonj,Vidiyapada,Banswara,Banswara,Banswara,Rajasthan,Kheriya Para,fuzzy,23.215277809555396,74.59927814144248
p0572,Goonj,Ghandhi Nagar,Banswara,Banswara,Banswara,Rajasthan,,block-centroid,23.45580458711783,74.46875880294665
p0573,Goonj,Gauvapada,Banswara,Banswara,Banswara,Rajasthan,Gauwapara,fuzzy,23.428809065075715,74.40678092107966
p0574,Goonj,Jagata ravat ka pada,Banswara,Banswara,Banswara,Rajasthan,Jagtarawat Ka Parda,fuzzy,23.425209969390394,74.39421192294763
p0575,Goonj,Ratanpura,Banswara,Banswara,Banswara,Rajasthan,Ratan Pura Kaliya,exact-block,23.45656257512813,74.53164620421052
p0576,Goonj,Kundala basti Survaniya,Banswara,Banswara,Banswara,Rajasthan,,block-centroid,23.429064608990863,74.49539077669064
p0577,Goonj,Taadi mahudi,Banswara,Banswara,Banswara,Rajasthan,,block-centroid,23.491970888279596,74.49545357473862
p0578,Goonj,Bijaliya,Banswara,Banswara,Banswara,Rajasthan,Kajaliya,fuzzy,23.42309316453213,74.15395886637165
p0579,Goonj,Nadiya,Banswara,Banswara,Banswara,Rajasthan,Nadiya,exact-block,23.47333830695358,74.60500551769874
p0580,Goonj,Gulabapura,Banswara,Banswara,Banswara,Rajasthan,,block-centroid,23.448179663303964,74.4883296705995
p0581,Goonj,Saaliya,Banswara,Banswara,Banswara,Rajasthan,Saliya,fuzzy,23.372086407984526,74.43473435075663
p0582,Goonj,Siyapur,Banswara,Banswara,Banswara,Rajasthan,Siyapur,exact,23.4880443076007,74.39774620952923
p0583,Goonj,Kakanaseja,Banswara,Banswara,Banswara,Rajasthan,Kakanseja,fuzzy,23.58514178619836,74.52836124554939
p0584,Goonj,Lalpura,Banswara,Banswara,Banswara,Rajasthan,Lalpura,exact-block,23.53993798803986,74.57266889679057
p0585,Goonj,Talaipala ( Baba Kheda ),Dhamotar,Pratapgarh,Pratapgarh,Rajasthan,,block-centroid,24.15010771541868,74.73862065219726
p0586,Goonj,Bilkawas,Dhariyawad,Pratapgarh,Pratapgarh,Rajasthan,Bilka Bas,exact,24.11678522513302,74.48851428639925
p0587,Goonj,Bilkawas ( Uplafala ),Dhariyawad,Pratapgarh,Pratapgarh,Rajasthan,Bilka Bas,exact,24.11678522513302,74.48851428639925
p0588,Goonj,Palodara,Banswara,Banswara,Banswara,Rajasthan,Palodara,exact,23.505229005135536,74.41259316453639
p0589,Goonj,Limathan,Banswara,Banswara,Banswara,Rajasthan,Leemthan,fuzzy,23.458014401446093,74.42011259698594
p0590,Goonj,Dungaripada,Banswara,Banswara,Banswara,Rajasthan,Doongri Para,fuzzy,23.182699978844376,74.38933011216335
p0591,Goonj,Mokhadiya mahuda,Banswara,Banswara,Banswara,Rajasthan,,block-centroid,23.498047730059042,74.48838902796297
p0592,Goonj,Faasari Mahudi,Banswara,Banswara,Banswara,Rajasthan,,block-centroid,23.428642696040995,74.5235205076726
p0593,Goonj,Kachalapada,Banswara,Banswara,Banswara,Rajasthan,,block-centroid,23.483658399478355,74.46860977707755
p0594,Goonj,Chanderi,Kushalgarh,Banswara,Banswara,Rajasthan,Chanderi,exact,23.270133946511457,74.42045576138247
p0595,Goonj,Roopakheda,Sajjangarh,Banswara,Banswara,Rajasthan,Roopa Khera,fuzzy,23.402458840502202,74.12043699955002
p0596,Goonj,Toraniya,Banswara,Banswara,Banswara,Rajasthan,,block-centroid,23.428788380025285,74.47693840866933
p0597,Goonj,Singapura,Banswara,Banswara,Banswara,Rajasthan,Seengpura,fuzzy,23.49728064561862,74.47333029110695
p0598,Goonj,Samayipura,Banswara,Banswara,Banswara,Rajasthan,Samaipura,fuzzy,23.520340923493237,74.47306968181458
p0599,Goonj,Mandelapada,Arthuna,Banswara,Banswara,Rajasthan,,block-centroid,23.519552291872593,74.07458402542518
p0600,Goonj,Haaliya mahuda( arthuna),Arthuna,Banswara,Banswara,Rajasthan,Arthoona,exact,23.496707658505642,74.09196777163501
p0601,Goonj,Bhatkhedi ( sajjangarh),Sajjangarh,Banswara,Banswara,Rajasthan,,block-centroid,23.236053867516123,74.32717502601362
p0602,Goonj,Harendragarh ( sajjangarh),Sajjangarh,Banswara,Banswara,Rajasthan,Harendar-Garh,exact,23.195684042651564,74.32880782076262
p0603_0,Vaagdhara,Ramgarh,Kushalgarh & Sajjangarh,Bansawara,Banswara,Rajasthan,Ramgarh,exact-block,23.14298357645548,74.47947925007686
p0603_1,Vaagdhara,Kheta Bari,Kushalgarh & Sajjangarh,Bansawara,Banswara,Rajasthan,,district-centroid,23.48834397299623,74.27350770351102
p0603_2,Vaagdhara,Tambesara,Kushalgarh & Sajjangarh,Bansawara,Banswara,Rajasthan,Tambesara,exact,23.259843768444938,74.35308286504338
p0604_0,Vaagdhara,Devda sad,"Ghatol,Kushalgarh,Sajjangarh,Peepalkhunt And Gangadtalai","Banswara,Pratapgarh and Ratlam",Banswara,Rajasthan,,district-centroid,23.357818799903324,74.24428780433284
p0604_1,Vaagdhara,Ramgarh,"Ghatol,Kushalgarh,Sajjangarh,Peepalkhunt And Gangadtalai","Banswara,Pratapgarh and Ratlam",Banswara,Rajasthan,Ramgarh,exact-block,23.14298357645548,74.47947925007686
p0604_2,Vaagdhara,Chuli para,"Ghatol,Kushalgarh,Sajjangarh,Peepalkhunt And Gangadtalai","Banswara,Pratapgarh and Ratlam",Banswara,Rajasthan,Chuli Para,exact,23.158284491328164,74.3854912366886
p0604_3,Vaagdhara,Thummat,"Ghatol,Kushalgarh,Sajjangarh,Peepalkhunt And Gangadtalai","Banswara,Pratapgarh and Ratlam",Banswara,Rajasthan,,district-centroid,23.550952902502402,74.45252510460132
p0604_4,Vaagdhara,Lohariya,"Ghatol,Kushalgarh,Sajjangarh,Peepalkhunt And Gangadtalai","Banswara,Pratapgarh and Ratlam",Banswara,Rajasthan,Lohariya,exact,23.758915701013297,74.22416245864555
p0604_5,Vaagdhara,Badwas,"Ghatol,Kushalgarh,Sajjangarh,Peepalkhunt And Gangadtalai","Banswara,Pratapgarh and Ratlam",Banswara,Rajasthan,,district-centroid,23.58126036498643,74.3686028690583
p0604_6,Vaagdhara,Jikli,"Ghatol,Kushalgarh,Sajjangarh,Peepalkhunt And Gangadtalai","Banswara,Pratapgarh and Ratlam",Banswara,Rajasthan,Jheekli,fuzzy,23.252794371972524,74.40888686756367
p0604_7,Vaagdhara,Bori p,"Ghatol,Kushalgarh,Sajjangarh,Peepalkhunt And Gangadtalai","Banswara,Pratapgarh and Ratlam",Banswara,Rajasthan,,district-centroid,23.5561927601309,74.2831216496233
p0604_8,Vaagdhara,Amarthun,"Ghatol,Kushalgarh,Sajjangarh,Peepalkhunt And Gangadtalai","Banswara,Pratapgarh and Ratlam",Banswara,Rajasthan,Amarthoon,exact,23.692669420394736,74.43658392570701
p0604_9,Vaagdhara,Rohaniya,"Ghatol,Kushalgarh,Sajjangarh,Peepalkhunt And Gangadtalai","Banswara,Pratapgarh and Ratlam",Banswara,Rajasthan,Rohaniya,exact-block,23.321617976903735,74.1835953957266
p0604_10,Vaagdhara,shergarh,"Ghatol,Kushalgarh,Sajjangarh,Peepalkhunt And Gangadtalai","Banswara,Pratapgarh and Ratlam",Banswara,Rajasthan,Shergarh,exact,23.342084989189402,74.17328181859065
p0608,PRADAN,Podha,Ghaghra,,,Jharkhand,Porha,fuzzy,23.273656227743516,84.45250738142877
p0609,PRADAN,Ruki,Ghaghra,,,Jharkhand,Ruki,exact,23.253086207377315,84.43767673210321
p0610,PRADAN,Chota Ajiyatu,Ghaghra,,,Jharkhand,Chhota Ajiyatu,fuzzy,23.28610320269751,84.4632756193994
p0611,PRADAN,Manatu,Ghaghra,,,Jharkhand,Monatu,exact,23.26339896087847,84.44079248372665
p0612,PRADAN,Lalpur,Ghaghra,,,Jharkhand,Lalpur,exact,23.262290635291464,84.47196727395908
p0613,PRADAN,Kurdega,Basia,,,Jharkhand,Kurdega,exact,22.80798749334532,84.78527375400469
p0614,PRADAN,Lohri,Basia,,,Jharkhand,Lohri,exact,22.989556050632412,84.79638834729916
p0615,PRADAN,Karichua,Kamdara,,,Jharkhand,Karichuan,fuzzy,22.910320852003395,84.85462390726644
p0616,PRADAN,Jana,Gumla,,,Jharkhand,Jana,exact,23.112260245625585,84.4725517503875
p0617,PRADAN,Sakarpur,Gumla,,,Jharkhand,Sakarpur,exact,23.09538424940629,84.50425136432052
p0618,PRADAN,Katkaya,Raidih,,,Jharkhand,Katkaia,fuzzy,22.963307753098487,84.39637689593543
p0619,PRADAN,Keradih,Raidih,,,Jharkhand,Keradih,exact,22.983906295248108,84.38741346591121
p0620,PRADAN,Bariyarour,Sundarpahari,,,Jharkhand,Bariyarpur,fuzzy,24.63321214353747,87.38289405579164
p0621,PRADAN,Chhota haripur,Sundarpahari,,,Jharkhand,Chhota Haripur,exact,24.634677071270517,87.37264784819565
p0622,PRADAN,Chhota sindri,Sundarpahari,,,Jharkhand,Chhota Sindari,fuzzy,24.7044058356558,87.40467418543909
p0623,PRADAN,Chatma pahar,Boarijor,,,Jharkhand,Chetmapahar,fuzzy,24.917096332804682,87.41254596965375
p0624,PRADAN,Otar,Bandgaon,,,Jharkhand,Otar,exact,22.64711743654433,85.55086749933815
p0625,PRADAN,Chhotadamudih,Bandgaon,,,Jharkhand,Chhota Damudih,fuzzy,22.749967492729652,85.53307862072373
p0626,PRADAN,Sankai,Bandgaon,,,Jharkhand,Sankai,exact,22.775493178872978,85.33082270130801
p0627,PRADAN,Bikrampur,Sonua,,,Jharkhand,Bikrampur,exact,22.57186861921035,85.44321858444847
p0628,PRADAN,Karla,Chakradharpur,,,Jharkhand,Karla,exact,22.78490724999584,85.61260726333275
p0629,PRADAN,Ladurasai,Chakradharpur,,,Jharkhand,Ladurasai,exact,22.782607994672077,85.59854931033196
p0630,PRADAN,Salikuti,Tonto,,,Jharkhand,Salikuti,exact,22.394164849751448,85.67954657324874
p0631,PRADAN,Gautampi,Tonto,,,Jharkhand,Gotampi,fuzzy,22.494859814298465,85.68871975025766
p0632,PRADAN,Jabardaha,Shikaripara,,,Jharkhand,,unplaced,,
p0633,PRADAN,Sitasal,Shikaripara,,,Jharkhand,,unplaced,,
p0634,PRADAN,Dudhajol,Shikaripara,,,Jharkhand,,unplaced,,
p0635,PRADAN,Jadopani,Gopikander,,,Jharkhand,Jaropani,fuzzy,24.465593552579694,87.47810354195902
p0636,PRADAN,Jhutichapad,Gopikander,,,Jharkhand,Jhuntichapar,fuzzy,24.45398247093623,87.47361615668382
p0637,PRADAN,Bamarjhati,Kathikund,,,Jharkhand,Bamerjhanti,fuzzy,24.386548510949364,87.38293127144527
p0638,PRADAN,Barchorgain,Kisko,,,Jharkhand,Barchorgain,exact,23.4622077948968,84.57449043231905
p0639,PRADAN,Chhotchorgain,Kisko,,,Jharkhand,Chhotchorgain,exact,23.462561123652172,84.58745761286228
p0640,PRADAN,Hisri,Kisko,,,Jharkhand,Hisri,exact,23.452098133634625,84.60743838132086
p0641,PRADAN,Khamhar,Kuru,,,Jharkhand,Khamhar,exact,23.592282681633293,84.67913050839896
p0642,PRADAN,Rocho,Kuru,,,Jharkhand,Rocho,exact,23.553892117896964,84.69716810449843
p0643,PRADAN,Chandwa,Senha,,,Jharkhand,Chandwa,exact,23.353374739804032,84.54149742032926
p0644,PRADAN,Churku,Senha,,,Jharkhand,Churku,exact,23.354215406658376,84.57097117549044
p0645,PRADAN,Tulsipur,Boarijor,,,Jharkhand,Tulsipur,exact-block,24.97751467058169,87.43120735691754
p0646,PRADAN,Chhota Chatampur,Boarijor,,,Jharkhand,Chhota Chatampur,exact,24.908062830998382,87.40175088249093
p0647,PRADAN,Talabadiya,Boarijor,,,Jharkhand,,block-centroid,24.94757591126694,87.42854601786048
p0648,PRADAN,Charama,Ratedih,,,Chhattisgarh,Ratedih,exact,20.477568967432664,81.28620907229326
p0649,PRADAN,Bhanupratapur,Silibahar,,,Chhattisgarh,,unplaced,,
p0650,PRADAN,Charama,Babukohaka,,,Chhattisgarh,Babu Kohaka,fuzzy,20.437265240952,81.39026762221671
p0651,PRADAN,Charama,Damkasa,,,Chhattisgarh,Damkasa,exact,20.541459707577673,81.31783209492852
p0652,PRADAN,Charama,Ranidongari,,,Chhattisgarh,Ranidongri,fuzzy,20.445729029787678,81.50521669559453
p0653,PRADAN,Charama,Tuegahan,,,Chhattisgarh,Tuaguhan,fuzzy,20.50438651045146,81.44139634617592
p0654,PRADAN,Charama,Gotitola,,,Chhattisgarh,Guttitola,fuzzy,20.376112861906858,81.37787721897766
p0655,PRADAN,Charama,Khairwahi,,,Chhattisgarh,Khairwahi,exact,20.40791623880077,81.29873527119112
p0656,PRADAN,Antagarh,Aamakot,,,Chhattisgarh,Aamakot,exact,20.178265200267795,81.0412539298696
p0657,PRADAN,Antagarh,Pungaon,,,Chhattisgarh,Pungaon,exact,20.148822971881316,81.09684072678661
p0658,PRADAN,Antagarh,Sode,,,Chhattisgarh,Sode,exact-block,20.061215563536983,81.08783042374691
p0659,PRADAN,Antagarh,Babejaitpuri,,,Chhattisgarh,Badejaitpuri,fuzzy,20.04903168800812,81.1800019540652
p0660,PRADAN,Antagarh,Chingnar,,,Chhattisgarh,Chingnar,exact,20.01639175290156,81.2138893772358
p0661,PRADAN,Kanker,Rode,,,Chhattisgarh,Mode,fuzzy,20.246295685539433,81.3565821553703
p0662,PRADAN,Kanker,Salhebhat,,,Chhattisgarh,Salhebhat,exact-block,20.23081240971327,81.37811467717091
p0663,PRADAN,Kanker,Murdongri,,,Chhattisgarh,Muddongari,exact,20.308308970864605,81.430670334938
p0664,PRADAN,Kanker,Bhairadih,,,Chhattisgarh,Bhairadih,exact,20.2784930874226,81.28752985922496
p0665,PRADAN,Kanker,Amajhola,,,Chhattisgarh,Amajhola,exact,20.200039678303458,81.47000228373697
p0666,PRADAN,Kanker,Komalpur,,,Chhattisgarh,Komalpur,exact,20.17231726379827,81.51207980252403
p0667,PRADAN,Kanker,Kokadi,,,Chhattisgarh,Kokadi,exact,20.352879968210104,81.46680098339355
p0668,PRADAN,Durgukondal,Taraighotiya,,,Chhattisgarh,Taraighotia,fuzzy,20.386368805002334,80.93753149034896
p0669,PRADAN,Durgukondal,Vainar,,,Chhattisgarh,Vainar,exact,20.408076985650855,81.03204131165371
p0670,PRADAN,Durgukondal,Jharripara,,,Chhattisgarh,Jharripara,exact,20.33661591196981,80.90893884047541
p0671,PRADAN,Durgukondal,Mahendrapur,,,Chhattisgarh,Mahendrapur,exact,20.30220297159932,80.96564468070643
p0672,PRADAN,Durgukondal,Kondrunjh,,,Chhattisgarh,Kondruj,fuzzy,20.261898400619604,80.80931286224644
p0673,PRADAN,Durgukondal,Enhur,,,Chhattisgarh,Anhur,fuzzy,20.188097634174806,80.78293496975395
p0674,PRADAN,Durgukondal,Manghur,,,Chhattisgarh,Manghur,exact,20.186733333474482,80.7263426224275
p0675,PRADAN,Lundra,Jori,,,Chhattisgarh,Jori,exact,23.230439011797753,83.49475945816545
p0676,PRADAN,Lundra,Baknakala,,,Chhattisgarh,Bakna Kalan,fuzzy,23.146959373084517,83.33631251656445
p0677,PRADAN,Lundra,Korandha,,,Chhattisgarh,Korandha,exact,23.099471910090962,83.46219208568056
p0678,PRADAN,Lundra,Batauli,,,Chhattisgarh,Batouli,exact,23.18459479197318,83.4270887878447
p0679,PRADAN,Lundra,Kachhar,,,Chhattisgarh,Kachhar,exact,23.174321590053285,83.4935074710487
p0680,PRADAN,Lundra,Bansa,,,Chhattisgarh,Bansa,exact,23.118617805522067,83.28727247291718
p0681,PRADAN,Lundra,Kudar,,,Chhattisgarh,Kudar,exact-block,23.050655812476517,83.43707195252408
p0682,PRADAN,Udaypur,Daulatpur,,,Chhattisgarh,,unplaced,,
p0683,PRADAN,Darbha,Tirathgarh,,,Chhattisgarh,Tirathgarh,exact,18.917947066284558,81.8422749990854
p0684,PRADAN,Darbha,Munga,,,Chhattisgarh,,block-centroid,18.927248066111375,81.86308461368094
p0685,PRADAN,Bakawand,Choknar,,,Chhattisgarh,Choknar,exact,19.40696778316669,82.03993922689148
p0686,PRADAN,Bakawand,Farsara,,,Chhattisgarh,Farasara,fuzzy,19.394259558628253,81.97957278891107
p0687,PRADAN,Bakawand,Kumhrawand,,,Chhattisgarh,Kumhrawand,exact,19.27044737075515,82.02141452906199
p0688,PRADAN,Bakawand,Lawagaon,,,Chhattisgarh,,block-centroid,19.256374816178806,82.07047147417704
p0689,PRADAN,Bastar,Bakel,,,Chhattisgarh,Bakel,exact,19.337942535470344,81.77374484174
p0690,PRADAN,Bastar,Chhoteamabal,,,Chhattisgarh,Chhoteamawal,fuzzy,19.300577207623533,81.80335897260787
p0691,PRADAN,Bastar,Retawand,,,Chhattisgarh,Retawand,exact,19.254197163194604,81.95622685485169
p0692,PRADAN,Lailunga,Mohanpur,,,Chhattisgarh,Mohanpur,exact,22.36553157798717,83.52583606813201
p0693,PRADAN,Shankargarh,Pahari,,,Chhattisgarh,Pahari,exact,23.35228790681402,83.62216947846697
p0694,PRADAN,Shankargarh,Ghughari Khurd,,,Chhattisgarh,Ghughari Khurd,exact,23.337265587532276,83.61852727021365
p0695,PRADAN,Shankargarh,Patna,,,Chhattisgarh,Patana,exact,23.380655704044248,83.57299232875982
p0696,PRADAN,Shankargarh,Kothali,,,Chhattisgarh,Kothali,exact-block,23.40199680851111,83.70912714882199
p0697,PRADAN,Shankargarh,Kotalu,,,Chhattisgarh,Kotalu,exact,23.25797344048817,83.80706762116658
p0698,PRADAN,Kusmi,Harry,,,Chhattisgarh,Harri,fuzzy,23.3524346974593,83.78975373070475
p0699,PRADAN,Kusmi,Chainpur,,,Chhattisgarh,Chainpur,exact,23.364047896569186,83.76421397359351
p0700,PRADAN,Kusmi,Baskepi,,,Chhattisgarh,Baskepi,exact,23.508134443565574,83.75601147354892
p0701,PRADAN,Shankargarh,Bada,,,Chhattisgarh,Bada,exact,23.2726715595132,83.74729365070434
p0702,PRADAN,Kusmi,Sivildag,,,Chhattisgarh,Sibildag,fuzzy,23.254723385613218,83.8412602581798
p0703,PRADAN,Lanjigarh,Podapadar,,,Odisha,Podapadar,exact,19.97266493217084,83.39810549596477
p0704,PRADAN,Lanjigarh,Kikshabhata,,,Odisha,Khiksabhata,fuzzy,19.97317345193373,83.438864959961
p0705,PRADAN,Lanjigarh,Karjanipadar,,,Odisha,,block-centroid,19.81169862739268,83.33540269682504
p0706,PRADAN,Lanjigarh,Maheswaripur,,,Odisha,Maheswaripur,exact,19.950298603014925,83.39485976982074
p0707,PRADAN,Thakurmunda,Bholapada,,,Odisha,Bholpada,fuzzy,21.55673659606896,86.08307318937032
p0708,PRADAN,Phulbani,Bhandarpadar,,,Odisha,Kakansuga,exact,20.34741594938198,84.21226594879573
p0709,PRADAN,Phulbani,Garabanda,,,Odisha,Badaganda,fuzzy,20.504333896555472,84.09234025607134
p0710,PRADAN,Thakurmunda,Raipada,,,Odisha,Raipada,exact,21.57789064358652,86.09792432021368
p0711,PRADAN,Thakurmunda,Baliabeda,,,Odisha,Baliabeda,exact,21.494174823446297,86.20055340161944
p0712,PRADAN,Kolnara,Ganjerimeta,,,Odisha,Gunjarimeta,fuzzy,19.191521549037123,83.55711993215213
p0713,PRADAN,Kolnara,Hozaridang,,,Odisha,Hajaridang,fuzzy,19.253555944435966,83.49728679358427
p0714,PRADAN,Kolnara,Sarabguda,,,Odisha,Sarabaguda,fuzzy,19.218865915688372,83.55835010532572
p0715,PRADAN,Kolnara,Bondhaguda,,,Odisha,Bondhaguda,exact,19.24829556464879,83.55746735229323
p0716,PRADAN,Kolnara,Dengasargi,,,Odisha,Dengasargi,exact,19.34942896163482,83.46058220259887
p0717,PRADAN,Karanjia,Satkiari,,,Odisha,Satakiari,fuzzy,21.82089515282945,85.8810585719935
p0718,PRADAN,Jashipur,Tangurusahi,,,Odisha,,unplaced,,
p0719,PRADAN,Jashipur,Tikarpada,,,Odisha,,unplaced,,
p0720,PRADAN,Nandapur,Bhatabir,,,Odisha,,block-centroid,18.50579568545317,82.68423661649378
p0721,PRADAN,Nandapur,Burudiput,,,Odisha,,block-centroid,18.432216212710546,82.70278340108126
p0722,PRADAN,Nandapur,Khurji,,,Odisha,Khurji,exact,18.56432009530138,82.76992050314789
p0723,PRADAN,Nandapur,Anlaghati,,,Odisha,Analaghat,fuzzy,18.599518702597223,82.73662710607464
p0724,PRADAN,Lamtaput,Patenda,,,Odisha,Potenda,exact,18.597665063733324,82.58051095809594
p0725,PRADAN,Lamtaput,Dudipadar,,,Odisha,Dudipadar,exact,18.591066217303297,82.5623330199768
p0726,PRADAN,Phulbani,Traskipadar,,,Odisha,Traskipadar,exact,20.513938601141835,84.11974529980334
p0727,Gram Vikas,Koinpur,Rayagada,Kalahandi,Kalahandi,Odisha,,block-centroid,19.011635516948058,83.80758434303539
p0728,Gram Vikas,Mohuda,Kukukhandi,Ganjam,Ganjam,Odisha,Mohada,fuzzy,19.292695480954546,84.73488850393399
p0729,Gram Vikas,Ranchi,,,,Jharkhand,,unplaced,,
p0730,Gram Vikas,K.Nuagaon,,Ganjam,Ganjam,Odisha,Nuagaon,fuzzy,19.215799871950217,84.65841955977787
p0731,Gram Vikas,Conoor,,,,Tamil Nadu,,unplaced,,
p0732,Gram Vikas,Koinpur,Rayagada,Gajapati,Gajapati,Odisha,Kainpur,fuzzy,18.942530082285185,84.32434377313007
p0733,Gram Vikas,Koinpur,Rayagada,Gajapati,Gajapati,Odisha,Kainpur,fuzzy,18.942530082285185,84.32434377313007
p0734,Gram Vikas,"Rudhapadar, Mohuda",,Ganjam,Ganjam,Odisha,Rudhapadar,exact,20.21166537952838,84.75200267723847
p0739,Gram Vikas,Mohuda,Bermaour,Ganjam,Ganjam,Odisha,Mohada,fuzzy,19.292695480954546,84.73488850393399
p0740,Gram Vikas,Gajapati,"Khurdha, Patrapur, Daringabdi, Surada, Rayagada","Gajapati, Ganjam, Kandhamal",Gajapati,Odisha,,district-centroid,19.068745038109935,84.05094328455864
p0741,Gram Vikas,Kandhamal,Koinpur And Sirtiguda,Kandhamal and Gajapati,Kandhamal,Odisha,,district-centroid,20.225278334796755,84.21453666150876
p0752,Gram Vikas,"Baliguda, Rudhapada & Roulkela",,,,,,unplaced,,
p0753,Gram Vikas,Mohuda,Wsgp,8 Districts,,Odisha,,unplaced,,
p0755,Gram Vikas,Koinpur,Rayagada,Gajapati,Gajapati,Odisha,Kainpur,fuzzy,18.942530082285185,84.32434377313007
p0756,Gram Vikas,Bhubaeswar,,Khurdha,Khordha,Odisha,,district-centroid,20.09008089490595,85.40153683486167
p0757,HUM,"Dharwas, Sach",,Chamba,Chamba,Himachal Pradesh,,district-centroid,32.67472457941835,76.48350160953409
p0758_0,HUM,Babiyar,,Nainital,Nainital,Uttarakhand,Babiyar,exact,29.292644710307272,79.68947500902502
p0758_1,HUM,Duduli,,Nainital,Nainital,Uttarakhand,Duduli,exact,29.297696558642677,79.67417719570375
p0758_2,HUM,Sarana,,Nainital,Nainital,Uttarakhand,Sharana,fuzzy,29.376567198832255,79.63136429568124
p0758_3,HUM,Churigarh,,Nainital,Nainital,Uttarakhand,Churigar,fuzzy,29.34942211871821,79.65644099891617
p0759_0,HUM,Kibithoo,,Anjaw,Anjaw,Arunachal Pradesh,,district-centroid,28.136914342716512,96.88537054298232
p0759_1,HUM,Walong,,Anjaw,Anjaw,Arunachal Pradesh,,district-centroid,27.95029002045491,96.80439882855966
p0759_2,HUM,Kaho,,Anjaw,Anjaw,Arunachal Pradesh,,district-centroid,28.087592553763663,96.92641991444471
p0759_3,HUM,Hayuliang,,Anjaw,Anjaw,Arunachal Pradesh,,district-centroid,27.98445043614089,96.75019865491183
p0760_0,HUM,Khundian,,Kangra,Kangra,Himachal Pradesh,,district-centroid,32.05688971121866,76.3089157740378
p0760_1,HUM,Langha,,Kangra,Kangra,Himachal Pradesh,,district-centroid,32.2629518191911,76.49351431260487
p0760_2,HUM,Chhilga,,Kangra,Kangra,Himachal Pradesh,,district-centroid,32.13817714040035,76.27746748491838
p0760_3,HUM,Barog Lahar,,Kangra,Kangra,Himachal Pradesh,,district-centroid,32.195534636636765,76.54859780435258
p0760_4,HUM,Bari Kalan,,Kangra,Kangra,Himachal Pradesh,,district-centroid,32.01540423845064,76.46883942300273
p0760_5,HUM,Dola Kharyana,,Kangra,Kangra,Himachal Pradesh,,district-centroid,32.25277281100409,76.32875421306257
p0760_6,HUM,Baggi,,Kangra,Kangra,Himachal Pradesh,,district-centroid,32.01002670421404,76.38219696209401
p0760_7,HUM,Duhak,,Kangra,Kangra,Himachal Pradesh,,district-centroid,32.28478379273217,76.40939194755445
p0760_8,HUM,Pihri Galoti,,Kangra,Kangra,Himachal Pradesh,,district-centroid,32.28112702840097,76.45586487756462
p0760_9,HUM,Dehru,,Kangra,Kangra,Himachal Pradesh,,district-centroid,32.00437179766516,76.42358580348161
p0760_10,HUM,Thill,,Kangra,Kangra,Himachal Pradesh,,district-centroid,32.105692784124074,76.40572791486001
p0761,HUM,10 Villages,,Almora,Almora,Uttarakhand,,district-centroid,29.59806508922923,79.54476518858591
p0762_0,HUM,Gadaparli,,Kullu,Kullu,Himachal Pradesh,,district-centroid,31.90509008972443,77.27072795771151
p0762_1,HUM,Shainsher,,Kullu,Kullu,Himachal Pradesh,,district-centroid,31.96300243994948,77.53534945331076
p0762_2,HUM,Raila-I,,Kullu,Kullu,Himachal Pradesh,,district-centroid,31.825856260851825,77.30203065603148
p0762_3,HUM,Raila-II,,Kullu,Kullu,Himachal Pradesh,,district-centroid,32.02851152488753,77.48104434401226
